time,thscode,ths_float_ashare_stock,ths_active_buy_large_amt_stock,ths_active_sell_large_amt_stock,ths_active_buy_main_amt_stock,ths_active_sell_main_amt_stock,ths_active_buy_middle_amt_stock,ths_active_sell_middle_amt_stock,ths_active_buy_small_amt_stock,ths_active_sellsmall_amt_stock,ths_dde_stock,ths_net_infow_stock,ths_dde_5d_stock,ths_dde_10d_stock,ths_dde_20d_stock
2017-05-31,300124.SZ,1281645748,22628610,19261755,16941787,15511920,36194318,36789697,27246048,35723010,16999787.3,743941,107103564.3,106839212.3,62607992.3
2017-05-31,000157.SZ,6264105397,15262387,17522703,11280498.5,14481417,21335190,21113708,13050554,22017597,-9676471.1,-2196103,63903574.9,-18217923.1,-298707142.1
2017-05-31,002252.SZ,4321347643,,,,,,,,,,,,,
2017-05-31,600023.SH,13600689988,49374825,7272743.6,15728325,9904650.5,13333012.5,25421411,9854961,18299575,69648819.7,12195848,236394818.7,271048841.7,425946469.7
2017-05-31,601018.SH,12800000000,42372917,4029750,23467112,20263573,32903734,40354210,20232404,22493203,48894036,8687697,156340906,220035153,262248561
2017-05-31,002558.SZ,289947717,13081133.4,57618932,22260827,41228094,41393290,49444213,42228090,18324400,-42500185.6,-805366,-15159139.6,-77888906.6,-136298851.6
2017-05-31,600028.SH,95557771046,376803350,184758060,105405719,103038410,121277327,161966820,68313226,94284468,278574376,44893685,992559122,1001382855,1762082871
2017-05-31,600068.SH,4604777412,32900416,84491714,60444191,72128413,86619113,90339129,73283601,64466509,-108992210,-10655440,-32491616,-94529473,-669076276
2017-05-31,000166.SZ,7352588144,73983182,11421736.7,33660846,19787117,32328267,37527964,21953352,53930936,85595062.3,15025909,209688324.3,154068843.3,114597249.3
2017-05-31,600606.SH,3223368284,440460490,229306600,188034600,189285910,196799200,225707880,128423997,174109620,303164420,38182750,299826595,155356067,4254602
2017-05-31,600809.SH,865848266,14111695,27052903,23591995,60652345,30480458,48762694,26566617,42432806,-26278814,-852295,53617806,23936166,-10413448
2017-05-31,601688.SH,5443723120,149432170,113588126,71297346,99645119,76660133,113228455,47364108,59513899,99642674,5637743,593703262,522753487,1150125808
2017-05-31,000423.SZ,653867313,42457815,62327150,65372388,55293347,70089706,66771014,31360076,38003027,27278347,407152,-42153054,-154772839,-441158509
2017-05-31,601169.SH,15206675685,44239842,40558598,38116757,78098070,54894842,41758648,45636775,39769824,-35788736,-3984453,27121631,-200179062,-218863757
2017-05-31,000100.SZ,9001356704,,,,,,,,,,,,,
2017-05-31,601555.SH,2891000000,10987367.4,15004770,34084284,14165732,41234820,35472689,16558639,17483755,5637641.3,498090,31012425.3,-22535208.7,216791946.3
2017-05-31,000630.SZ,9560489560,26345579,19323152,14890442,22508061,18093721,24541639,13327820,13192690,-7200750.7,-2692688,-60821314.7,-102241983.7,-294498834.7
2017-05-31,600025.SH,0,,,,,,,,,,,,,
2017-05-31,603160.SH,45000000,5120282,9014895,2603908,10431259.4,17691058,29500145,13920198,17581432,3662681.6,39654,-19602153.4,-1482828.4,8219406.6
2017-05-31,300003.SZ,1413865021,12185323.2,22679399,14784392,25687143,30657304,44901076,17173858,14455582,4867513.4,245441,-16875489.6,-57679149.6,-50378951.6
2017-05-31,002142.SZ,3452461784,93820916,48097270,27751381,43166647,60428522,58230447,31934532,46660394,39515993,2147997,424663233,414263052,709326421
2017-05-31,600115.SH,8481078860,63552327,33940498,44915018,43483667,39764414,48853032,23418961,38573023,67201545,9832929,238139415,199430569,429367621
2017-05-31,600547.SH,1423072408,16127930,11069249.8,32037665,36577839,62489825,81063757,56309145,46392789,-3197328.8,-115766,-157153957.8,-726571424.8,-726571424.8
2017-05-31,600674.SH,4402140480,44987015,32356418,66891546,35618823,29115695,27452493,13054771,27629231,36252702,3799950,12342222,-101585117,-175578682
2017-05-31,600682.SH,725838942,10868212,35071631,10911415,13848164,19352717,16774006,12168445,14297599,-4196863.5,-120206,34843231.5,13208067.5,45693715.5
2017-05-31,000961.SZ,3699853250,1019249,4269767.5,11598402.5,15715301,23282965,31927800,16475296,26772502,2641928,394800,-68596488,-66934205,60460333
2017-05-31,002475.SZ,1873848032,56355687,79303461,38561499,29042746,38981950,43179178,38102831,51407125,49070711,1791622,125126165,98802863,172714017
2017-05-31,600705.SH,7618551142,3249988,10251077.2,10910258,12695126.5,20370971,21623856,15834795,11757802,-15741710.2,-2548198,97895197.8,102673255.8,401455608.8
2017-05-31,600089.SH,3199624336,82292509,67183665,55968965,62018158,60785966,99037597,79489579,67234673,3537216,383791,-95298663,-224464544,-632988084
2017-05-31,002352.SZ,132563760,15672110,69890777,21247410,52627227,66081203,86529968,87341730,77421605,-90885226,-1672588,-100910234,-141832849,-236750988
2017-05-31,000413.SZ,2989397213,25866310,36785326,88869023,60878876,90885431,96629867,61277187,63195527,-6662423,-662800,60949664,7284177,-236140142
2017-05-31,600487.SH,1241269065,28995376,66033041,64895945,68388835,108945679,102223714,51996729,72357529,-358477,-17384,28546653,7543332,-389236181
2017-05-31,601919.SH,7635674357,,,,,,,,,,,,4225157,-102037086
2017-05-31,600346.SH,919359142,4371228.6,0,15046030,3143869,29418774,15155667,20970962,20078965,8722614,1177858,3480589,3593423,-10630419
2017-05-31,002797.SZ,1918449014,354759650,645266660,136783860,224853590,243110820,344553030,322024270,380579390,106018630,10324118,-1056835747,-2073586980,-2477220051
2017-05-31,601111.SH,8522067640,58637705,58247841,66339588,58295016,68833220,72435336,40197586,45710701,29515371,2899006,140778061,127605434,224254409
2017-05-31,000623.SZ,824818255,6583681.8,10687964.6,35943541,28473144,37640997,56830015,18515789,22241971,26347592.1,931111,57971240.1,16277989.1,-104533134.9
2017-05-31,600663.SH,2444551200,3910775,2846800,10144727.5,7735524.7,18180569,17800094,34238442,17908074,15271219.4,644549,68622642.4,72217757.4,143858595.4
2017-05-31,601166.SH,19052336751,432502760,395180270,191438330,210341670,182843990,177859170,77736729,92338313,-53438320,-3231368,170955980,-257751906,107062086
2017-05-31,601328.SH,39250864015,225076920,148916720,64396371,50952971,82585425,77420842,41057736,43078371,9845765,1537751,204944314,90581370,297449809
2017-05-31,601238.SH,4286465665,0,8944704.2,20180022,13750640,34364680,33993948,11794449,20832585,12303224,473668,86871487,101020729,120322559
2017-05-31,600177.SH,2558176681,8332015,14404795,12591995.5,20487859,41588631,35318391,23450117,27462363,-13872895.1,-979172,6631399.9,8520111.9,176464085.9
2017-05-31,000776.SZ,5919291464,98558334,137220900,92010587,120581295,90876704,89905085,48090723,50579416,-37973321,-2286014,215530863,-1320926,-121242857
2017-05-31,300072.SZ,1361099538,206140500,532905770,158365170,152484470,215485810,205088050,157450110,95517903,-210343660,-6154566,-529149991,-653325086,-656004298
2017-05-31,600688.SH,7305000000,51371521,12563554.9,25172738,18258663,36030638,20548110,18594920,17188982,19973898,2978456,138147340,163091684,162339385
2017-05-31,000839.SZ,3919007202,2536406,18994651,22961002,51372809,45158373,78751743,44054844,52858085,-25352896.1,-2874452,-24075781.1,-472341818.1,-526389123.1
2017-05-31,002625.SZ,200368740,,,,,,,,,,,,,
2017-05-31,600176.SH,2918589041,47325274,62267715,76935935,81469295,82884152,115900879,46066223,54495667,10842009,1055524,92503412,157630026,-65025234
2017-05-31,601828.SH,,,,,,,,,,,,,,
2017-05-31,001965.SZ,,,,,,,,,,,,,,
2017-05-31,002925.SZ,,,,,,,,,,,,,,
2017-05-31,601108.SH,,,,,,,,,,,,,,
2017-06-30,601985.SH,4229650000,0.0,33806333.0,100293422.0,36713733.0,27107599.0,42204041.0,24916853,28766512,32978216.0,4197869,-131716104.4,-186947696.5,-337493025.2
2017-06-30,300144.SZ,1146874319,3115864.5,1664105.0,3114346.1,6528507.1,6834314.7,5746267.7,12744137,39054168,6243871.8,299872,-6730445.5,-12816019.15,-22439506.15
2017-06-30,600029.SH,7022650000,4795610.0,10957960.0,69654864.0,26873579.0,39373640.0,28529102.0,28036471,24307153,19251451.0,2206140,-265906614.0,-223680314.0,-89580238.2
2017-06-30,600690.SH,5491416739,65678383.0,48680179.0,67312938.0,67610426.0,76525579.0,71410380.0,53539845,50475743,30520982.0,2002271,11635927.0,-105470530.0,-279391407.2
2017-06-30,601958.SH,3226604400,3754470.0,1787991.0,4227376.0,7382646.1,13482055.0,12244427.3,9620964,7306593,-6494510.7,-907394,-10073923.4,-33103705.4,-42918430.33
2017-06-30,002673.SZ,3501839770,99984393.0,42409335.0,32568171.0,37739962.0,44496571.0,51325101.0,43013524,45308942,36687974.0,2564225,16887049.5,-72209094.5,-106309700.5
2017-06-30,600031.SH,7593737652,23450904.0,83820845.0,56016725.0,62107585.0,70550813.0,77693027.0,91339764,55611316,-81426767.0,-10141896,22093518.0,176228896.0,409733209.5
2017-06-30,002236.SZ,1701891379,58498371.0,80717362.0,47518911.0,54087407.0,35816120.0,44881605.0,34528976,45646136,10037546.0,437858,-97175529.0,-94613331.0,-109740615.0
2017-06-30,601988.SH,210765514846,221775250.0,94116569.0,44256120.0,48457009.0,42035247.0,59347504.0,23187896,25332864,75290333.0,20448184,-178154554.0,-480684558.0,-1148228298.4
2017-06-30,002385.SZ,2307204220,23458697.0,12275756.5,30496507.0,9862674.4,24937643.0,11740335.5,20850908,17661477,11697377.6,1855941,21585800.8,7673566.19,-1321598.4
2017-06-30,600919.SH,1154450000,4561133.4,20430275.0,27604703.0,33623625.0,24545245.0,41306421.0,18607582,26593390,-9095665.6,-983657,34830799.0,6167832.0,-260842479.5
2017-06-30,000651.SZ,5970491879,685657520.0,511534550.0,356533260.0,330068390.0,444880250.0,444146960.0,333619840,301903140,163570720.0,3961860,-1000574370.0,341684340.0,186634696.0
2017-06-30,002074.SZ,486508058,51036222.0,38786447.0,43441377.0,23119075.0,60270714.0,45187506.0,38193243,32163450,35807269.0,1131805,-27539215.0,-52764215.7,76122514.3
2017-06-30,002456.SZ,2554478432,329304100.0,207417820.0,84792664.0,101572475.0,128859746.0,120348240.0,111767197,87972666,18728659.0,993501,122323246.0,161587122.0,-6714912.0
2017-06-30,601229.SH,600450000,7016745.0,34035740.0,19976908.0,33865297.0,71250189.0,56553679.0,18876044,28603145,-18226108.0,-720465,-38501853.0,170726794.1,71945636.9
2017-06-30,000826.SZ,846689815,22857635.0,11588061.2,41800497.0,20540303.0,49879429.0,37612922.0,21632291,26102935,4245520.0,121436,-64766346.1,-126535172.0,-128662486.6
2017-06-30,600886.SH,6786023347,7028132.4,9938281.2,67207397.0,15286645.0,14420372.0,20092729.0,15584466,19398007,26303849.4,3330035,-109217316.9,-82415694.4,-231402722.6
2017-06-30,000786.SZ,1377655722,35933337.0,16619058.0,72048446.0,48710463.0,103279868.0,110280395.0,91520765,106338821,46060590.0,2905161,198466654.7,216066705.2,311077573.0
2017-06-30,601186.SH,11503245500,10445538.0,22110398.0,26371931.0,39375209.0,33569942.0,52264874.0,30794074,32083433,-13247161.0,-1103675,-12235533.0,-81504679.3,-487153037.9
2017-06-30,000625.SZ,3760881066,13930456.0,13820718.0,23550798.0,27842737.0,38740865.0,49796749.0,23476697,28674333,7710750.0,532996,-70602843.0,-49612859.9,54137986.9
2017-06-30,601012.SH,1756384005,23612707.0,0.0,38644038.0,24831307.0,40779404.0,27569264.0,18076856,17540313,9136892.0,534310,147629904.0,203931843.5,249627138.5
2017-06-30,300015.SZ,1194892811,10865374.3,14327110.0,12052362.7,9117030.4,19052321.0,11545114.7,18883731,15476253,892501.3,36052,14942074.1,167303.6,30875863.6
2017-06-30,600050.SH,21196596395,,,,,,,,,,,,,
2017-06-30,601933.SH,6508871280,31740512,48391227,66964242,50551156,47225207,48247001,30301772,25297522,3985091,549289,-149760805.1,-90521348.3,-256324125.7
2017-06-30,002624.SZ,322662202,35352852,27125414,15564700,14206019,23913590,32890513,19341061,29152331,9841744,283606,-18208910.4,-48928533.2,-39629023.7
2017-06-30,601878.SH,333333400,247396580,186722240,235128000,64332353,529767050,260496310,545728280,941605670,426313787,25156215,931714778.21,931714778.21,931714778.21
2017-06-30,600157.SH,5826810556,2043111,714000,2948178,5646613,9709613.4,17190344,7166281,6624404,-3928439.8,-1098726,-5223883.5,-21124762.98,-21367728.74
2017-06-30,002024.SZ,4986564568,51772264,96890665,31692292,35025111,40592667,56043900,36689694,57133789,-14874526,-1329539,291385036,175308685.1,604133512.9
2017-06-30,601099.SH,6478816370,15735506,27716251,6801102,12872223.4,14087542,21823929,11914355,12175840,-16552655.9,-4127149,-535650.8,-75662029,1767261.2
2017-06-30,300408.SZ,978958750,19239609,22275667,45627209,21687734,25133592,26543747,13495239,14478251,6062635,283395,-13816241.5,-91644191.3,-152916784.7
2017-06-30,600196.SH,1908973339,46342288,91141932,50104930,30564859,83301471,81690776,36939478,33611587,15075618,482697,-25355096.4,-195514464.3,-293862255
2017-06-30,600018.SH,22755179650,9012477.4,3445982,49905796,10197837.8,21497374,25419608,16600298,19721048,27397953.8,4341557,2419057.7,22626319.7,15031590
2017-06-30,600900.SH,11505941480,52270950,64954167,62222462,56873151,75463718,43938626,31916591,25953668,-56060352,-3672495,-95904024.4,-119258401.4,-168442615.4
2017-06-30,601021.SH,200000000,0,0,6120167,6024363,11559784.2,15114418,8747458,8969139,2294417,67400,23097595.9,19654507.2,-54351002.1
2017-06-30,600271.SH,1846811881,6604272.4,17066096,17766151,28410644,40844892,52364449,50901706,32199258,-8632917.7,-422644,-2657850.2,46003221.1,30556201
2017-06-30,600585.SH,3999702579,128776129,113177163,96389390,112385430,122980924,131364583,72104111,68431658,2017127,71886,309321032,429007790.2,433226827.5
2017-06-30,600016.SH,29551769344,86215057,180863740,43543814,82637494,78535532,71022023,43078899,44856151,-127830133,-15544128,-20675007,-37703746,-161088164
2017-06-30,002470.SZ,2578612721,7486817.5,2291572.5,8604653,2707490.5,10552233.2,14039497,21138820,13874205,8207674.5,1089804,-26222000.7,38646654,109978229.82
2017-06-30,601607.SH,1922935018,26566245,7277537.7,30311553,23768636,54996712,53629174,39919116,29657271,-10932081.7,-382721,-93542244.1,-81754174.6,70326825.2
2017-06-30,600741.SH,2866509126,42986684,18537679,34617706,29955667,56174157,41781940,34681321,30017149,10700066,441025,69151322,90858679,-4278431.2
2017-06-30,600372.SH,1759162938,14048391,3840540,6080575,10045179.1,19512560,34229967,18847461,22576791,13636159,788784,69671984.9,121207946.3,123822933.76
2017-06-30,601228.SH,698680000,7451147,7573947,9984766,25468717,28620191,46981701,38926631,45727567,-9853827,-1149800,-48397297.9,-238940450.4,-352934338.3
2017-06-30,000768.SZ,2768625296,6293033.8,54076847,26576775,39776712,37866412,50776023,29009405,34076538,4659265.8,246609,-32251994.3,-53360558.8,-70096545.94
2017-06-30,601390.SH,18328031235,2312917,12784855,14200164,23594314,20973188,36883499,23047229,32546615,-6310986,-729600,-16672219.2,-105228851.9,-163074941.5
2017-06-30,002065.SZ,1368306219,28914515,20495054,36266522,39349532,48721505,44226792,33629107,39070454,-11396293.5,-526374,-72147869.5,-120882998.1,-254847668.6
2017-06-30,002739.SZ,422847198,50260405,160252920,35505381,56237611,73899895,109071150,92115577,77811898,-124880396,-2450826,-222547922,-941375017.6,-1014546714
2017-06-30,002007.SZ,803396544,48232263,118533570,34649945,52210418,42291219,73465683,32736781,62278973,3512564,93760,-178258538,-318768254.5,-309755622.1
2017-06-30,601727.SH,9851402937,,,,,,,,,,,,107655759.8,-40189339.56
2017-06-30,600066.SH,1903484223,15163411,9468023.8,17894789,13371035.5,36182933,24662544,28057454,16491181,1960417.7,87704,16862146.2,-5485594.8,428387687.1
2017-06-30,600570.SH,617805180,33136487,113917135,90777251,133208866,146423700,159283980,92691878,67704481,-144172314,-3107492,-30726310,-160232586,305256033.3
2017-06-30,000568.SZ,1401771961,17611871,15701883,19836389,18533510,55061187,28810826,38297997,131807574,28111184,556093,-97845027,15062487.1,-87458205.1
2017-06-30,603799.SH,271272000,172686460,89551280,196973690,147361490,290069880,230268350,101599519,81548770,49825046,795819,-192047558,-160882864,227843980.3
2017-06-30,601718.SH,3857000000,27402549,11400066.6,84372113,32900029,114012626,71811127,88423240,69885264,32544762.7,3722457,52269482.5,-865579.2,-18899724.21
2017-06-30,601211.SH,4732690350,95188214,75072855,74798692,69251970,67979327,80376566,31781504,49954954,70549742,3443745,210691403,430106982,427759498
2017-06-30,000959.SZ,2966526057,8172381,0,2509248.9,666727,9544754.6,5633035.1,10169645,9978891,583342.5,81479,47769894.3,40725415.02,5464203.1
2017-06-30,601212.SH,698000000,9401267,0,23828519,11111865,51018795,47968271,49345534,51266991,18554880,2286257,-36150438,-203764614.1,-269294573.9
2017-06-30,000792.SZ,2749893721,1042080,4760988.8,14374165,17907767,35398884,38259132,24529281,16708046,-5927329.8,-573866,-53414359.6,-172559410.7,-219323346.4
2017-06-30,601611.SH,961800000,1332791.68,0,16098312,10618287.7,19963112,24745825,18958398,17739306,10550766.58,882812,-29469972.82,-101257039.02,-215317826.02
2017-06-30,300027.SZ,1919922068,4184870.5,7493434.7,6554813.3,9495783,10013919,13467102,9132432,16502978,-3901491.4,-485732,-18193935.8,-38033837,-19475733.9
2017-06-30,603260.SH,0,,,,,,,,,,,,,
2017-06-30,000338.SZ,2159462197,36816042,82748248,65860382,86856598,101339735,154576450,63954401,115600103,26474467,2012000,229115654,345470211.2,343811719.7
2017-06-30,000963.SZ,868119982,0,6622185,13357008.9,17399704,59756159,21958843,23944263,22262954,-17320123.1,-350192,-108929510.2,-107957763.4,-116598051.9
2017-06-30,600010.SH,22038833821,14910055,22069900,4325894,12556358.2,6697219.2,16112162,3992672,7224700,3403270.4,1556234,21274876.2,-9366253.5,13727612
2017-06-30,002294.SZ,1046016000,21024540,16616723,16371571,13351049.5,16601086,18150927,17765268,30048656,-4285611,-121781,1376340.7,-4577464.4,-19919773.6
2017-06-30,600104.SH,11025566629,126371958,49828931,66001212,66261749,96108726,86227574,62082145,77482893,77665596,2507970,286995994,319996419,-296716884
2017-06-30,601377.SH,6696671674,15883618,49665791,19077189,23607238,23291731,21483875,18270685,12697507,-48631102,-6554409,-169567898,-128545347.9,-72788585.8
